thread_id,termination_type,template_category,month,app_version,feedback_rating,is_resolved,is_escalated,is_self_contained,deflection_value
7f555c34-2dbf-49fa-923b-512f9ce2ad95,resolved,Request for Information/assistance IT,2026-01,2.53.0,,1,0,1,1.0
7b256863-2001-4ce9-8c42-2e14c303aed1,escalated,Mobile Device Issue,2026-01,2.53.0,,0,1,0,0.0
a8cd5520-3c6d-42d8-83e6-176265c7904e,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
fa7fb855-61bf-4516-8361-877fb9152adb,restarted,Unknown,2026-01,2.53.0,,0,0,1,0.5
3c28b2c1-f7bc-4b18-be43-0101418f3957,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
ccbfd0ed-a118-4f23-9f21-7b9ee6adcc67,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
1a3275d9-07b5-41aa-ad37-97c9eef974af,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
2c6313e8-8150-4d25-8ca2-d9a1d167e175,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
1cc0692a-b952-45f9-ac20-1bb7c5674a5e,escalated,Software Issue,2026-01,2.53.0,,0,1,0,0.0
8010dcce-53e6-4543-aa29-77ac5d04966e,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
f9cc73c0-a6cd-437d-9cbc-c88c6c6b8f9a,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
d287b801-e55d-4ab7-ad74-20211fbc3f85,resolved,Request for Information/assistance IT,2026-01,2.53.0,5.0,1,0,1,1.0
1b8a4dd2-f55f-41d6-adc2-ad761d6a66d1,escalated,Software Issue,2026-01,2.53.0,0.0,0,1,0,0.0
60b34804-5bea-48a0-bc8c-dd8d6532b42d,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
9f29b34f-3ac4-4ab0-90f8-b4da7cef4e72,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
ba7bf765-1d0a-4f08-b36d-dd9f802e10d1,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
c1184ffb-52be-4155-8fa1-e46791e38d6f,escalated,Software Issue,2026-01,2.53.0,1.0,0,1,0,0.0
daba5afa-784a-4db8-8df6-9defa884d346,resolved,Request for Information/assistance IT,2026-01,2.53.0,,1,0,1,1.0
ad4bf8b4-850c-438c-b510-534889203cf9,restarted,LincPass Issues,2026-01,2.53.0,,0,0,1,0.5
a8af5f9e-b58d-4187-b50a-2f19a3688b15,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
12e29807-f0dc-42e5-99b2-b7c3606b5a56,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
ae7b2bcc-313e-41e3-a931-6c3d8f99284a,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
f8be9ec7-639e-4268-a7cc-1d1e8ba1fe07,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
7bd02587-5a18-4fcb-8a3d-20222f2847ae,restarted,Request for Information/assistance IT,2026-01,2.53.0,,0,0,1,0.5
b07eb03f-5196-4104-9831-fa54af1321f1,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
b2ec5e3a-0e42-4b13-93c4-7b4f7617c6a3,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
4b259028-ab96-4793-a888-2df3b644e9c2,resolved,LincPass Issues,2026-01,2.53.0,,1,0,1,1.0
9a29c6c3-d115-45d1-8441-65e0ebe37a9a,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
1669c34a-c788-4e39-a598-ecec9daf72a9,escalated,Mobile Device Issue,2026-01,2.53.0,1.0,0,1,0,0.0
ccf1c236-6b2a-42b6-880e-3faf5caf094f,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
a6320022-4ee7-4178-b798-818502888bbb,restarted,Microsoft 365,2026-01,2.53.0,,0,0,1,0.5
1fb6efc2-465e-407e-be38-d8ba10cb4541,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
80d18e76-6d10-420f-bceb-d797ee55ab32,resolved,Request for Information/assistance IT,2026-01,2.53.0,1.0,1,0,1,1.0
2d9f5b26-421e-4a1b-b269-ad7fe885ab7a,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
fa17a62f-fded-4bbf-b2cd-8bbcfef3f641,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
2dcef99d-f555-46f6-a6be-c6822dde682f,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
05600b17-d89d-42fb-8c83-dcb4a89e02d7,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
524f5747-54f1-4d85-add4-00ff732a1c4e,resolved,Printing Issue,2026-01,2.53.0,,1,0,1,1.0
4f5b3607-8c96-4b84-8be7-841d626ec5cd,restarted,Software Issue,2026-01,2.53.0,,0,0,1,0.5
87117cce-b431-4b9f-91e4-8cb228d63fd1,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
88c2851f-6458-423e-a24d-b9473ea7080d,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
7873cea5-8799-4733-886f-e5f04fa00c4e,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
6bf43a45-a6bf-4893-a1a3-fe9b6237348c,escalated,Software Issue,2026-01,2.53.0,,0,1,0,0.0
40e0e50a-4717-4ef9-98bc-f12af53950ef,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
a1dbdee7-8557-4b4f-b025-c300b55113b5,escalated,Mobile Device Issue,2026-01,2.53.0,4.0,0,1,0,0.0
51ddc210-8170-48fa-874b-3afad512a970,escalated,Microsoft 365,2026-01,2.53.0,,0,1,0,0.0
0b37220b-57ea-4d81-9497-453ee95e7060,restarted,Mobile Device Issue,2026-01,2.53.0,,0,0,1,0.5
ba5bab12-8e3b-4455-986c-427f2f324c12,abandoned,Telephone issue,2026-01,2.53.0,,0,0,1,0.5
ee4a3e9e-9f25-4d26-9081-053a33d0e9c1,escalated,Software Issue,2026-01,2.53.0,,0,1,0,0.0
1c8ec607-fa65-466d-b969-a452bbae1c3d,restarted,Request for Information/assistance IT,2026-01,2.53.0,,0,0,1,0.5
7bbc7f49-8425-4bdf-9897-95658d2f4979,restarted,Request for Information/assistance IT,2026-01,2.53.0,,0,0,1,0.5
2b731e3f-d2bf-4d19-ad2f-d38d285f041e,restarted,Hardware Issues,2026-01,2.53.0,,0,0,1,0.5
c194277b-da7f-436e-8efe-e19f85275ddf,abandoned,Request for Information/assistance IT,2026-01,2.53.0,0.0,0,0,1,0.5
ffac0766-76ec-4570-80df-70c2cb9fa243,resolved,Request for Information/assistance IT,2026-01,2.53.0,,1,0,1,1.0
40086d60-30c8-4ba7-baba-ba9dda68550a,resolved,Request for Information/assistance IT,2026-01,2.53.0,,1,0,1,1.0
c09bb04b-96f9-41a3-825d-b5daa433430e,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
b4a1e2ce-cc30-4ced-bc48-9ec2ee5b1b32,escalated,Hardware Issues,2026-01,2.53.0,,0,1,0,0.0
ca30c4e2-93d0-4174-8c59-6afedb8957ab,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
6f927b23-f8f5-4e31-b03e-cb4f4018bd74,escalated,Microsoft 365,2026-01,2.53.0,,0,1,0,0.0
dced799d-16c7-483e-bb05-352080434572,resolved,LincPass Issues,2026-01,2.53.0,5.0,1,0,1,1.0
8124990e-b821-44e0-b738-1891deecc38e,restarted,Request for Information/assistance IT,2026-01,2.53.0,,0,0,1,0.5
2da04e1b-b67f-4f58-8c0b-7650d3202324,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
057690b7-a032-4339-ae83-1537974f5f62,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
87f0d327-519b-42be-b843-7e3cfcc62c2a,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
78105934-e7ff-4a90-aa80-8ef0a066e57c,restarted,Request for Information/assistance IT,2026-01,2.53.0,,0,0,1,0.5
f75fb158-ed76-4628-b332-9a7a9f092818,escalated,Printing Issue,2026-01,2.53.0,,0,1,0,0.0
4216cb74-dc52-4e20-9844-78c4c158b95e,resolved,Hardware Issues,2026-01,2.53.0,5.0,1,0,1,1.0
c822cd53-0f6e-47f4-af9d-66c68498b003,resolved,Request for Information/assistance IT,2026-01,2.53.0,0.0,1,0,1,1.0
98801ef2-8593-4678-a19f-47764c83397b,resolved,Request for Information/assistance IT,2026-01,2.53.0,5.0,1,0,1,1.0
92cb0db4-b08b-4826-a1de-ebc9e638a4ac,resolved,Software Issue,2026-01,2.53.0,,1,0,1,1.0
845f40bf-9919-41c4-977a-100ed6c04f07,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
95a42e21-de47-4f20-8d12-5e2fd72aec3a,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
5703f09b-9323-4d3c-9a8d-91ce39349ad6,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
fdaa71c5-5a55-47f6-a348-0ec3b2258530,escalated,Software Issue,2026-01,2.53.0,1.0,0,1,0,0.0
8a3e6ec3-cd28-4dfc-b9c5-8ee8f94f8fe7,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
c1a08615-f250-470d-b302-c3a8e88e5315,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
b86f6a7f-6bb7-4d54-bbb4-cca118efccda,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
016daee9-68da-4856-aea5-2ed6c3961437,escalated,Printing Issue,2026-01,2.53.0,,0,1,0,0.0
ed53f6de-0a26-43d1-93f5-da7de641a652,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
8b218d39-504c-47e5-84b5-b306fe8c5e80,restarted,Unknown,2026-01,2.53.0,,0,0,1,0.5
169e82d4-412b-4e12-b827-05e5ada7e2d7,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
b173fc8e-dbe1-402b-b5c3-2f64cf17d7bc,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
c4536f96-3552-4197-b465-0ebee8336f8c,escalated,Microsoft 365,2026-01,2.53.0,,0,1,0,0.0
5f63086c-9f01-486a-9619-716de30da73e,escalated,Printing Issue,2026-01,2.53.0,5.0,0,1,0,0.0
03f1b1ec-e3f3-4baa-86a1-292a5221f38b,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
5f18edbe-69bd-45ee-b607-769c8e299fdd,abandoned,Unknown,2026-01,2.53.0,,0,0,1,0.5
fdaa1d7e-6d81-4442-ada0-bc628f754fed,restarted,Mobile Device Issue,2026-02,2.53.0,,0,0,1,0.5
22337ab0-779c-47c2-9e67-480cfd0ab90f,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7b5aa9c2-12a9-4db2-8078-f107dcb0c2d9,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
da6aa66c-897f-41ed-b89a-752e862b9c39,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
4a99f55b-d5ab-473b-a92d-faa667a0881d,escalated,Software Issue,2026-02,2.53.0,1.0,0,1,0,0.0
8603dc63-d346-4078-9826-78e05af2f91f,escalated,Mobile Device Issue,2026-02,2.53.0,4.0,0,1,0,0.0
8cf626de-7259-4ff9-ba93-1b484fe0a552,resolved,Hardware Issues,2026-02,2.53.0,5.0,1,0,1,1.0
22b51b84-f822-4e04-8033-d44a3b770883,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
693bb0b7-9f56-4594-989c-8987b0f7a62c,resolved,Mobile Device Issue,2026-02,2.53.0,5.0,1,0,1,1.0
511b6795-7dc2-4111-97c6-4aeb29e372e2,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
5483390c-c47a-4512-9631-db2e25e6ceff,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
512f1974-be28-4656-aa46-5207d8cbc971,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
9862e613-7309-435b-85b2-e0489288a02d,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
2efa8d67-cc98-4422-bfe5-941862fe7e1b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
9c9bf6c3-e437-4048-aa17-64a266ed954d,escalated,Printing Issue,2026-02,2.53.0,,0,1,0,0.0
fef6712e-5285-46ed-a9c1-e5d8f0e8a741,resolved,Software Issue,2026-02,2.53.0,,1,0,1,1.0
e81d7ee6-9f51-468b-bbc4-8f2022693fca,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
e5292030-13fd-4e3a-a158-359da891c293,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
67abb3f0-39db-4879-b609-6ebca9778a1f,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
9dcbf5cd-f436-4b4a-b7fb-d109bf4931b0,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d3ea9ead-9cd0-4f8c-9de3-0c6d234e0c85,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
ba1a26e3-edf0-4462-9a6e-1820e406b9ce,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
89cc252a-3337-4e84-8e90-96f47adce2ff,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
9022da3c-e3c4-4701-a1e0-312cb25be652,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
3ced4f86-ae67-44c7-a448-7672ce775e56,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
e6eed244-26ea-4553-82fe-e6d3a1f0b289,escalated,Software Issue,2026-02,2.53.0,0.0,0,1,0,0.0
7e13f425-7787-4203-bb6d-505a7d123200,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
6e85f38c-67b7-4faa-bf6a-0cabee249634,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
73c0eddf-c7f6-4c03-a6b7-752843c38b35,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
900cee38-48dd-4b40-b9d8-c5fe6ea8a399,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
be0347ae-f956-4670-83e6-f05f4cbf8ac6,escalated,Microsoft 365,2026-02,2.53.0,4.0,0,1,0,0.0
7151d86d-d7bb-4702-aaf0-1c27b8185aec,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
11437e1a-04a2-4b6d-94cc-ead634dc800b,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
afb7b8af-44af-4c21-a419-8ed37ce22fbb,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
f7ac4dbe-306d-4e3f-835d-a90efea363d4,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
5b967c22-e424-4053-8551-25011ffc63e3,resolved,Printing Issue,2026-02,2.53.0,,1,0,1,1.0
c4525e79-45a0-4088-b600-11736f9e921d,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
0df1cba6-2330-4eb8-b88a-5930491e8caf,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
8bc2e658-883b-40a4-a260-871afaf4705b,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
66c240de-9704-4fa7-b1dd-31a6b894adcf,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7517fbd6-a811-4902-9099-8a772e37d1e3,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
92ebfc2e-fbb9-4e12-a675-a09b3bb431f0,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
18fd81f0-23be-4b41-95b7-b761f17cebee,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
ea9dabed-4a80-4188-a0f6-e278b587997f,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
1e6c26f8-25d9-48eb-9acc-49c1c922c12e,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
9a69f4b4-19e6-475f-b4de-292f201fa25c,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
307ed2e5-252e-4015-aaf9-9f4975e7f975,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
cde145eb-0be7-468a-9479-49546791809a,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
e23cdc3e-ba5a-43b0-8fd9-c3caabe3033d,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d066cc9b-226d-4024-ad55-481f8ba306e6,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
3c522e3c-ad06-460c-a585-9ecf7b5808cd,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
baccd1a7-635e-4e53-a910-a8caf75edf7a,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
9e0c914f-20a6-48e2-857a-78594d6abda8,escalated,Hardware Issues,2026-02,2.53.0,,0,1,0,0.0
e35fc722-d424-4383-8d3d-d826c1cd38f9,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
ac475aff-3eb6-4d1c-bf74-be4052a40026,resolved,LincPass Issues,2026-02,2.53.0,,1,0,1,1.0
de5a24f3-e67d-4533-aff9-66a849365473,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
c4dfa340-55ca-44ae-aebd-5c16fa0233a5,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
f9c822fc-c1bc-447f-8057-79e91cd3dff2,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
6674f364-babb-4db4-a776-c8c2c911dc7e,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
8ec69753-6fcd-48d3-9c17-9748986c9635,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
04757ed6-f98f-4501-a7d7-a4169e76af99,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
759c64db-ce67-43cf-a45a-0fd897a75eaf,resolved,Software Issue,2026-02,2.53.0,,1,0,1,1.0
76334f8b-bada-4dcd-87da-54bf2c4a6d67,resolved,Network Issues,2026-02,2.53.0,,1,0,1,1.0
ab736fa0-69d9-4a03-a482-a4e2f0ce17ef,resolved,Request for Information/assistance IT,2026-02,2.53.0,4.0,1,0,1,1.0
68edf728-6c99-4f59-bf95-cfc14833672b,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
bcdf147b-6b52-43e1-b51a-4600ef25704d,resolved,Mobile Device Issue,2026-02,2.53.0,,1,0,1,1.0
700ad8bc-6921-4c93-9935-281d844d772c,resolved,LincPass Issues,2026-02,2.53.0,,1,0,1,1.0
938aa2d2-ad96-4894-b760-14546c0c50f0,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
c8f4f1ff-6bed-4d1e-b741-55c50fbe8127,restarted,LincPass Issues,2026-02,2.53.0,,0,0,1,0.5
82f15019-107a-4aa0-879a-730e229fa3b9,restarted,LincPass Issues,2026-02,2.53.0,,0,0,1,0.5
92386be3-a9c2-4db6-b002-81e73f92d2fe,resolved,LincPass Issues,2026-02,2.53.0,,1,0,1,1.0
cdb8bc99-5e82-47ac-bf7f-52b611ac0c4b,escalated,LincPass Issues,2026-02,2.53.0,,0,1,0,0.0
ca9cde3c-f1fa-433c-851c-61ccd3630608,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
e3b61675-ebc6-4abe-8b79-328eba6fb239,resolved,LincPass Issues,2026-02,2.53.0,5.0,1,0,1,1.0
04847739-3907-45f6-a755-01a27982ad5a,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
f7e39b8a-b785-40c1-b372-5a4ae7eecaa1,resolved,Mobile Device Issue,2026-02,2.53.0,4.0,1,0,1,1.0
37cdf164-6b7c-467d-8ffd-979a7e15f5d2,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
1a9ef310-0ad6-476e-a1bb-7f1161581826,escalated,Software Issue,2026-02,2.53.0,1.0,0,1,0,0.0
a9aefbdb-5f1d-4d20-b931-fdb7a7043e69,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
666fd313-cd26-4698-b9a7-54df0cc3d5c1,escalated,Microsoft 365,2026-02,2.53.0,0.0,0,1,0,0.0
c893a530-d7c1-4bab-8328-0f4fa8a85dbe,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
a1a2f8b9-8b82-40d9-8a88-c963ffe531c8,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
845c6714-cd79-4062-82a0-a44cc73a73a9,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
b320ba19-3021-449a-8687-9378ab3b877f,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
2b4215d3-6a43-4906-bf07-26f92ecb41ee,escalated,Printing Issue,2026-02,2.53.0,5.0,0,1,0,0.0
8cd2b110-c268-4bca-b697-f85e6fa70034,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
def09b37-86be-43ac-9635-65e8ebb95974,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
e46d7297-c871-461e-8c2b-524033ab752a,escalated,Network Issues,2026-02,2.53.0,1.0,0,1,0,0.0
bb3a6e79-d2d0-444a-9d6c-921ab029804f,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
5c1b44cf-4674-4acb-bdbc-ab13881a8f19,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
9643cbb5-ce66-46f6-9a9f-09590247f53b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
33598b52-cb68-4f93-b195-e9f71601b7eb,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
c833a6b7-dca0-4035-81b7-1182316d7df2,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d495d63b-71ba-4dc9-a673-78719510734e,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
66997193-3229-484c-af6f-4ee80161eccd,escalated,Hardware Issues,2026-02,2.53.0,,0,1,0,0.0
ab107378-fa98-4517-b68f-47020ea706be,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
17eb2765-2c72-4483-91b3-f0cf0d4a10f0,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
957502cf-9c02-4ed3-b928-4688086aeae0,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
6129d3ad-2d1f-4a5f-86f6-9a128c0557ec,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
174f709d-73d0-4ffd-911b-745256220d6f,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
f4c12800-27f3-431c-ae28-a5f13375f911,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
956e1dbf-fcf6-4878-9118-9e5ca9edc2f5,resolved,Request for Information/assistance IT,2026-02,2.53.0,0.0,1,0,1,1.0
5f5dfaad-46f6-46c8-aa5e-c9d0bcae88ea,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
3d7c935a-0272-4ac7-9573-63de58d5791b,restarted,Software Issue,2026-02,2.53.0,,0,0,1,0.5
d83aed23-6911-49e6-8cb9-d0d07c363095,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
e656bf89-6fa2-4d63-ae8a-a9218a2ea676,escalated,Telephone issue,2026-02,2.53.0,,0,1,0,0.0
2143477e-2302-4f36-9cb7-e9d6872b2ee7,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
30f18c6a-9818-44cd-ae4a-e5ea275a3ca5,resolved,LincPass Issues,2026-02,2.53.0,,1,0,1,1.0
b8cebc7f-eb7b-496f-9d83-57ae2152b396,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
46bab071-202d-4e06-ba02-d62ab1703912,restarted,Hardware Issues,2026-02,2.53.0,,0,0,1,0.5
043b0923-b637-42b5-90f9-496b0a3636b3,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
0e5cc661-9420-4ebe-b304-24f6a9ea1cc8,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
c167a415-ca20-46be-854d-a4b26fdec891,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
b6b60806-d352-49ac-acc0-949d57169b17,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
b04e0fd2-b573-4372-96fc-66f728447a82,resolved,Mobile Device Issue,2026-02,2.53.0,,1,0,1,1.0
279cb0c1-1e2e-41a4-bda8-718d8924ae7b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
79669542-2556-4479-8ea3-164435df7626,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
04a4fcd3-7bb0-4883-8cae-43287be3417c,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
0c12d807-3752-4f00-b90a-b3af89c6f50d,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
26357649-025d-4eec-b014-b3363fa5748a,resolved,Microsoft 365,2026-02,2.53.0,,1,0,1,1.0
f6530343-c3a7-44d7-86b0-a2da162f1d52,resolved,Microsoft 365,2026-02,2.53.0,3.0,1,0,1,1.0
be5c970c-4786-4f09-a21e-363dd90ff719,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7067e3b8-1578-416d-835e-d8e7797d9198,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
059f06f3-33d5-41ca-8e2a-2bf77fdfb828,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7f57762c-0404-4fbd-9ed8-a2835e3955df,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
363dd6dd-10e5-4654-a938-bf8d5450b0f7,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
56bebf5f-3fdd-4bbd-a4b5-6360a72d2539,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
480e20a1-e6a0-4e80-8517-1e9153bee965,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
6746b533-d412-409c-a021-02663ac59e75,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
19081cad-6d45-4e60-8233-1b2198d6f84c,escalated,Network Issues,2026-02,2.53.0,,0,1,0,0.0
154d031f-2207-46a5-aba0-fbac12e0315a,resolved,Request for Information/assistance IT,2026-02,2.53.0,5.0,1,0,1,1.0
9ebd52d8-06d7-4648-b228-07db6820a512,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
c9293565-4185-4274-9f8a-e72b8b20a336,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
ffc3ed78-5cdb-4c57-a561-9e4e2c2e6a26,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
2ab7d69a-a245-4048-ae45-4250cb394dcf,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
b717efd3-0441-432b-83cf-d4393a4ba36b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
63f9c8a4-4f90-4e48-ae1b-bf3d5a8e5007,escalated,Network Issues,2026-02,2.53.0,,0,1,0,0.0
0fa8e0a9-6e1a-4536-9bf3-739be4e829dd,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
715810b8-730d-4df4-9224-04088c886c65,restarted,LincPass Issues,2026-02,2.53.0,,0,0,1,0.5
8f84fa54-c4d8-4406-997a-020bcd922d3c,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
3435d1d1-f4cd-4eaa-b01c-4f152a9dbebb,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
d4a4387b-61a6-49e4-8243-c82ec0b89e00,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
897d8a43-343c-4e1d-949a-058a90af9d91,escalated,Software Issue,2026-02,2.53.0,5.0,0,1,0,0.0
