thread_id,termination_type,template_category,conversation_date,month,app_version,feedback_rating,is_resolved,is_escalated,is_self_contained,deflection_value,avg_response_length,total_turns,human_turns,avg_response_latency_secs,kbas_retrieved,io_ratio,session_duration_secs,restart_flag,avg_vocab_complexity,human_score,llm_accuracy,llm_helpfulness,llm_tone,llm_brevity,llm_composite,llm_reasoning
2b671905-69a2-4f26-b9bc-14d588101d51,abandoned,Unknown,2026-01-12,2026-01,2.53.0,,0,0,1,0.5,71.0,16,1,5.3,7,7.89,6.2,0,5.47,,,,,,,
fcdf0fd6-4af5-4aac-bc3a-f70fa7486bad,resolved,Microsoft 365,2026-01-12,2026-01,2.53.0,,1,0,1,1.0,29.67,24,2,3.35,1,6.36,425.4,0,4.37,,,,,,,
5211e49d-008b-4f42-867c-a0efc6c836b7,abandoned,Unknown,2026-01-12,2026-01,2.53.0,,0,0,1,0.5,142.0,16,1,8.9,7,2.9,9.6,0,8.05,,,,,,,
873e8597-d12d-4668-bd7a-6ba3ba484af1,escalated,Request for Information/assistance IT,2026-01-12,2026-01,2.53.0,,0,1,0,0.0,30.4,32,4,3.15,7,3.71,151.4,0,8.04,,,,,,,
3677432e-099e-4a21-aa73-a140fcba87b5,restarted,LincPass Issues,2026-01-12,2026-01,2.53.0,,0,0,1,0.5,123.0,25,3,4.95,2,7.69,47.0,1,12.18,1.0,1.0,1.0,3.0,2.0,1.75,"The chatbot completely ignored the key context of 'government phone' and provided Active Directory network password reset instructions instead of mobile device unlock/PIN reset guidance, making the response factually wrong for the user's actual problem and entirely unhelpful despite being professionally formatted."
16ef2468-4f3c-4561-8834-52dc382f89a6,restarted,Unknown,2026-01-12,2026-01,2.53.0,,0,0,1,0.5,133.0,20,2,3.85,7,26.6,22.8,1,7.69,,,,,,,
c00f999c-e6b0-4127-b1df-311063b76201,abandoned,Unknown,2026-01-12,2026-01,2.53.0,,0,0,1,0.5,110.0,16,1,6.2,4,22.0,6.8,0,5.53,,,,,,,
5f724a63-dc0e-4dda-8702-2000679f6f3b,abandoned,Unknown,2026-01-12,2026-01,2.53.0,,0,0,1,0.5,55.0,16,1,5.0,4,6.88,5.6,0,8.03,,,,,,,
adcb8157-0f01-466d-8850-019e2f5d86c9,restarted,Software Issue,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,60.0,50,6,2.88,9,3.91,1369.4,1,9.75,3.0,3.0,4.0,5.0,3.0,3.75,"The response correctly identified the problem and provided actionable next steps including real contact numbers, but was undermined by citing an irrelevant KBA about overseas equipment use and was somewhat verbose with steps that weren't all relevant to the user's immediate need."
ebb96e56-1127-4288-b279-5761519170c9,abandoned,Unknown,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,38.0,16,1,5.9,3,4.75,6.6,0,8.48,,,,,,,
17872ee1-84d2-4ddf-89eb-32f7dec0cc94,resolved,Network Issues,2026-01-13,2026-01,2.53.0,3.0,1,0,1,1.0,67.0,49,5,3.22,9,4.86,132.3,0,6.79,,,,,,,
0fb385a7-d005-4f98-a13d-1b4977bbf9ea,restarted,Software Issue,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,65.75,63,8,2.73,14,2.04,181.4,1,9.57,,,,,,,
c209ee52-5955-4037-ae04-da30a89e0b7b,escalated,Software Issue,2026-01-13,2026-01,2.53.0,,0,1,0,0.0,22.0,20,3,2.5,0,1.44,664.7,0,7.64,3.0,3.0,3.0,4.0,4.0,3.5,"The chatbot's first substantive response appropriately collected additional information before submitting a ticket, but it missed the opportunity to explain the underlying issue (admin rights required for trusted locations) and failed to specifically prompt for the computer name and shared drive path that a technician would need."
9b45e048-6851-4b2b-99a0-72cabcbec7a0,abandoned,Unknown,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,103.0,16,1,5.4,3,14.71,6.1,0,7.86,,,,,,,
444097c2-6f9f-4331-a365-0893c7f211d5,escalated,Request for Information/assistance IT,2026-01-13,2026-01,2.53.0,,0,1,0,0.0,27.4,32,4,2.62,3,2.04,77.5,0,7.91,,,,,,,
c4ae01bf-7eb5-4056-bfad-df5e40bd3c77,restarted,Mobile Device Issue,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,33.0,25,3,2.65,4,3.0,26.7,1,10.51,,,,,,,
eb7060d4-95ca-4214-8b69-83127dddef08,restarted,Request for Information/assistance IT,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,52.0,100,12,3.47,7,8.88,270.8,1,11.78,,,,,,,
c3414f16-f5eb-4e2a-b945-2748ec69ae0e,abandoned,Unknown,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,201.0,20,2,4.8,5,18.27,41.2,0,6.8,,,,,,,
00591f3e-e93f-4fd3-9992-94da66a94a97,abandoned,Unknown,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,278.0,16,1,11.1,2,18.53,11.8,0,6.44,,,,,,,
ee9c52f0-337e-4377-aed1-c79536796697,escalated,Microsoft 365,2026-01-14,2026-01,2.53.0,5.0,0,1,0,0.0,44.71,57,7,3.13,5,4.6,391.1,0,8.94,,,,,,,
64a63601-0296-4131-b1ec-c47506fa5211,escalated,Hardware Issues,2026-01-14,2026-01,2.53.0,,0,1,0,0.0,38.8,32,4,2.9,1,1.24,3538.0,0,8.5,,,,,,,
35938363-99c1-448b-bfc7-69beb7dfc3bf,restarted,Request for Information/assistance IT,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,77.0,25,3,3.25,3,4.05,2468.7,1,11.82,,,,,,,
8e4a0582-7165-43fa-8159-dfe13487a12f,escalated,Microsoft 365,2026-01-14,2026-01,2.53.0,3.0,0,1,0,0.0,40.56,82,10,3.77,3,2.04,369.7,0,8.38,,,,,,,
e26af405-9b7c-4912-ac82-72537fe2e0d4,escalated,LincPass Issues,2026-01-13,2026-01,2.53.0,,0,1,0,0.0,22.4,36,5,316.34,6,1.87,1965.1,0,8.69,,,,,,,
56e676d0-97f5-46b0-97d6-0f960b7502ff,escalated,Software Issue,2026-01-14,2026-01,2.53.0,,0,1,0,0.0,30.2,32,4,3.55,3,6.57,79.6,0,7.55,,,,,,,
872a8fc6-31c9-41a0-81e2-3170e60f9b0f,abandoned,Unknown,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,187.0,16,1,12.8,4,8.9,13.4,0,7.17,,,,,,,
810aa046-3a7a-41d0-9047-5a3f9bce73c7,resolved,Request for Information/assistance IT,2026-01-14,2026-01,2.53.0,,1,0,1,1.0,56.4,49,5,4.8,10,3.97,136.8,0,7.46,,,,,,,
7caa43f8-5676-4e44-b1b7-c4699dec77dc,restarted,Software Issue,2026-01-13,2026-01,2.53.0,,0,0,1,0.5,157.0,25,3,7.85,2,19.62,1699.9,1,5.97,,,,,,,
c9901fa5-000a-41a6-9118-93cb9b6bd634,restarted,Software Issue,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,30.0,25,3,2.6,3,3.75,29.9,1,16.96,,,,,,,
e0cdc637-d713-45dd-9102-461ba817f37e,abandoned,Unknown,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,71.0,16,1,5.4,6,23.67,6.3,0,7.03,,,,,,,
6f45fb56-cefb-4aa2-a694-ae631de5be24,escalated,Microsoft 365,2026-01-14,2026-01,2.53.0,2.0,0,1,0,0.0,20.0,36,5,3.14,0,3.7,80.4,0,8.07,,,,,,,
4f29fc87-f9ef-4bbb-bf9d-d6d26d4ee7c8,restarted,Request for Information/assistance IT,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,130.0,25,3,4.2,5,7.22,35.2,1,6.17,,,,,,,
51c26f97-7dea-43e3-a45c-db3801c1333f,abandoned,Unknown,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,82.0,16,1,6.6,4,16.4,7.4,0,10.39,,,,,,,
6ef3e4c4-18a7-4b4a-bad4-58d0f9b5be9f,abandoned,Unknown,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,143.0,20,2,5.6,4,13.0,27.0,0,12.11,,,,,,,
dac8619c-ebf0-48b0-98d4-3402a11a362d,resolved,Request for Information/assistance IT,2026-01-14,2026-01,2.53.0,,1,0,1,1.0,40.67,24,2,3.6,4,17.43,98.9,0,5.51,,,,,,,
f9acd3d9-9afb-43b5-bd05-f324557d4171,abandoned,Unknown,2026-01-14,2026-01,2.53.0,,0,0,1,0.5,162.0,20,2,4.45,3,13.5,66.1,0,4.9,,,,,,,
3a7a45a3-141c-41c7-9cb3-7c36eeefdc5a,escalated,Hardware Issues,2026-01-14,2026-01,2.53.0,1.0,0,1,0,0.0,59.0,57,7,5.9,5,15.3,548.2,0,9.34,,,,,,,
49784f4e-5379-4aa3-b512-7dc968aced08,escalated,Mobile Device Issue,2026-01-15,2026-01,2.53.0,,0,1,0,0.0,64.0,82,10,3.63,9,15.57,3561.9,0,8.5,,,,,,,
4c721764-48d5-403a-b586-782ef05e9db4,escalated,Network Issues,2026-01-15,2026-01,2.53.0,,0,1,0,0.0,50.4,32,4,3.48,8,2.0,167.6,0,7.66,,,,,,,
f94dc459-dcc6-4214-87a4-1a47b329a54e,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,44.6,66,7,3.49,5,5.19,3396.1,0,8.46,,,,,,,
a908dd22-38cc-4e2f-acba-a622da855778,escalated,Request for Information/assistance IT,2026-01-15,2026-01,2.53.0,3.0,0,1,0,0.0,32.2,32,4,3.17,4,3.16,127.2,0,7.66,,,,,,,
1b505c1a-3e0a-4b46-8f2b-d62870b4a3c3,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,58.0,41,4,3.7,3,9.67,67.1,0,12.26,,,,,,,
7957d37f-020c-4485-bdfd-746a680e1b30,restarted,Request for Information/assistance IT,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,57.0,25,3,4.35,6,3.0,38.1,1,10.75,2.0,4.0,2.0,3.0,3.0,3.0,"The chatbot accurately acknowledged it lacked the relevant information and correctly avoided guessing, but failed to offer any escalation path or next steps, leaving the user at a dead end, and the tone was overly terse and mechanical for a government helpdesk interaction."
6421c377-a1c8-4286-b3b1-d3d1fe740206,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,0.0,8,1,2.9,0,0.0,2.9,0,0.0,,,,,,,
fc0e501a-371b-46d2-9ebc-e632fde7231e,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,261.0,16,1,16.8,3,29.0,18.1,0,7.17,,,,,,,
4d5f1845-e165-4614-83f3-16d2571f1bfe,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,175.0,16,1,11.7,2,35.0,12.6,0,5.34,,,,,,,
6a42e73e-1401-4db8-b985-b2c24c46924d,resolved,Request for Information/assistance IT,2026-01-15,2026-01,2.53.0,,1,0,1,1.0,37.67,24,2,4.45,5,18.83,1073.8,0,5.23,5.0,5.0,4.0,5.0,4.0,4.5,"The response accurately references the correct knowledge base document and provides relevant information, but the steps describe USAi's features rather than concrete access instructions (e.g., a URL or login process), which slightly limits helpfulness."
8e38cd06-2240-4da6-916e-248a88d91b60,restarted,Request for Information/assistance IT,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,97.0,25,3,7.25,3,5.39,77.1,1,11.91,,,,,,,
9c39cfd7-7620-4b4e-9818-0eaf8f1121eb,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,70.0,16,1,13.8,4,11.67,15.6,0,9.19,,,,,,,
f6d500db-91c7-4041-a3ce-b7e4ce725ee0,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,24.0,16,1,7.0,5,4.0,8.1,0,9.87,,,,,,,
35f96c7b-0da3-44e8-ae76-25ee7a871a15,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,71.0,41,4,3.8,4,11.83,60.8,0,9.92,,,,,,,
41799a2f-abbd-4b15-b2d0-b7d825591687,escalated,LincPass Issues,2026-01-15,2026-01,2.53.0,,0,1,0,0.0,46.8,32,4,3.72,4,6.69,472.3,0,9.05,4.0,4.0,4.0,5.0,3.0,4.0,"The chatbot provided accurate, well-sourced step-by-step instructions matching the ideal response, but was somewhat verbose with numbered steps and multiple citation references, and it omitted the important caveat that if the portal redirects to an administrator, the user should open a support ticket immediately — which turned out to be exactly the user's situation."
7a30a9e1-bc60-48cc-9bd1-91ed349f9fc7,abandoned,Unknown,2026-01-15,2026-01,2.53.0,,0,0,1,0.5,183.0,16,1,8.1,8,12.2,8.9,0,7.15,,,,,,,
b593579f-40e0-4514-88e4-9dac94bc1588,abandoned,Unknown,2026-01-16,2026-01,2.53.0,,0,0,1,0.5,217.0,16,1,9.8,3,4.52,11.0,0,7.61,,,,,,,
8e0d75d4-b310-4e0f-9715-e34eb65afb77,escalated,Software Issue,2026-01-16,2026-01,2.53.0,,0,1,0,0.0,22.0,23,3,2.83,0,2.0,144.3,0,7.64,,,,,,,
802ca143-bca8-4d2a-aff7-ab607ac5e5bf,abandoned,Unknown,2026-01-16,2026-01,2.53.0,,0,0,1,0.5,47.0,16,1,4.9,4,6.71,5.5,0,8.22,,,,,,,
1e670f95-bcfe-48f9-b12b-79cd1bff7dbd,abandoned,Unknown,2026-01-16,2026-01,2.53.0,,0,0,1,0.5,52.0,16,1,5.8,4,7.43,6.4,0,10.8,,,,,,,
393aa4b0-02e0-4d54-946e-42630d02210d,abandoned,Unknown,2026-01-16,2026-01,2.53.0,,0,0,1,0.5,149.0,16,1,7.3,3,24.83,8.0,0,9.17,,,,,,,
4e75315a-0c1a-489f-b209-c9e9a9957287,abandoned,Unknown,2026-01-19,2026-01,2.53.0,,0,0,1,0.5,47.5,32,3,3.87,3,4.52,45.5,0,8.85,,,,,,,
3aebbbdd-941c-47b4-a835-1394edcc5b8b,abandoned,Unknown,2026-01-19,2026-01,2.53.0,,0,0,1,0.5,34.0,16,1,4.8,3,3.4,5.4,0,6.03,,,,,,,
03039c3b-78d9-40cb-ba89-b877d9634e06,escalated,Request for Information/assistance IT,2026-01-19,2026-01,2.53.0,,0,1,0,0.0,32.4,32,4,2.78,2,1.98,1014.2,0,9.61,,,,,,,
4f7056fc-b3ca-4d2c-9720-22328a84ddab,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,164.0,16,1,7.2,2,27.33,7.9,0,11.85,,,,,,,
6d824778-5294-4fb8-a5c7-63d157513870,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,101.67,41,4,4.12,4,14.52,167.8,0,8.93,,,,,,,
a8c28a2e-12f9-4982-9e40-65b35235354f,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,40.0,16,1,4.7,2,3.33,5.4,0,7.05,,,,,,,
7a97dcd6-c10e-4924-878f-532e2f35723d,resolved,Request for Information/assistance IT,2026-01-20,2026-01,2.53.0,,1,0,1,1.0,31.67,24,2,2.8,5,3.52,60.5,0,4.89,5.0,5.0,5.0,5.0,5.0,5.0,"The response precisely identifies the correct contact (OCIO-CEC), provides actionable next steps (RD Service Desk Portal), offers a fallback option (RD IT Help Desk), and cites the knowledge base source — matching the ideal response exactly."
e877de5d-ed73-472f-9f33-bdfdcc80cf3e,restarted,Request for Information/assistance IT,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,0.0,13,2,2.2,0,0.0,11.4,1,0.0,,,,,,,
5d3d3042-9afc-4d06-b7f5-20a97b3a0f38,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,188.0,16,1,6.7,5,94.0,7.4,0,11.24,,,,,,,
717119e5-ae02-4adc-a4e7-a70a6ff4fe31,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,72.33,41,4,3.2,10,5.29,173.5,0,9.31,,,,,,,
844b30f6-6472-41d3-b872-44bfc41360b9,resolved,Microsoft 365,2026-01-20,2026-01,2.53.0,,1,0,1,1.0,63.0,24,2,3.7,6,12.6,116.4,0,6.13,,,,,,,
1b2f0674-6789-46f6-8beb-620bfe4ff430,resolved,Microsoft 365,2026-01-20,2026-01,2.53.0,,1,0,1,1.0,59.33,24,2,4.4,5,9.37,38.7,0,5.2,,,,,,,
707a8496-ff33-46b5-8c8e-6375ded68d82,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,136.0,16,1,7.3,5,7.56,8.0,0,8.03,,,,,,,
a700181c-5184-4248-bcda-6898ccba833d,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,68.33,41,4,3.48,4,10.79,67.9,0,7.22,,,,,,,
943c8ee8-21db-42d2-ac70-564797a6213d,restarted,Request for Information/assistance IT,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,19.0,25,3,3.05,4,2.71,27.3,1,13.56,,,,,,,
3a11f535-e135-4525-8739-2022d5725c38,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,207.0,16,1,10.9,3,34.5,11.6,0,5.96,,,,,,,
99a30f1b-96d3-4291-9796-2af2c88a61da,resolved,Request for Information/assistance IT,2026-01-20,2026-01,2.53.0,,1,0,1,1.0,62.8,49,5,3.28,3,17.44,69.1,0,5.46,,,,,,,
90f1f437-4af8-4fee-adc4-58b11f80fe56,abandoned,Unknown,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,156.0,16,1,7.7,1,17.33,8.3,0,6.28,,,,,,,
72432aa8-4265-4e4d-bf7e-a0438246ccdc,escalated,Microsoft 365,2026-01-20,2026-01,2.53.0,1.0,0,1,0,0.0,23.6,32,4,2.55,1,9.83,44.6,0,9.07,,,,,,,
4cc26ed3-43c7-4664-b16b-b5b20d719ac5,restarted,Network Issues,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,93.0,75,9,4.11,8,2.11,356.1,1,9.68,,,,,,,
c0106c4f-554c-45f6-92a2-95ac446fe86e,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,258.0,16,1,11.4,1,16.12,12.1,0,7.13,,,,,,,
73a2a9c8-946f-4fa6-a4c3-6733e175a75d,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,133.0,16,1,9.0,2,12.09,9.6,0,20.04,,,,,,,
c3294614-c3a8-492c-856f-22e57ecb0fe5,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,79.0,66,7,6.2,8,6.27,578.4,0,10.42,,,,,,,
c516af80-f3bd-4b76-b88a-a44698f73c73,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,160.0,20,2,4.25,7,4.32,67.2,0,8.21,,,,,,,
294f8dce-6fa1-4f03-beba-66340e835812,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,129.0,16,1,6.6,4,8.6,7.3,0,11.61,,,,,,,
0f22c11a-f05e-4460-a649-fd1e7ff9e45b,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,69.67,41,4,3.85,4,6.33,3578.3,0,8.85,,,,,,,
a1e88d43-9535-4628-9c4d-c481cc5f47b1,escalated,Microsoft 365,2026-01-21,2026-01,2.53.0,,0,1,0,0.0,34.8,32,4,3.18,3,9.67,2783.3,0,7.21,,,,,,,
3f3490b5-4709-498c-80cc-39dc620f6d9d,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,0.0,8,1,3.4,0,0.0,3.4,0,0.0,,,,,,,
25e38fa8-7f00-44da-959a-4e52cf3d2b1d,restarted,Request for Information/assistance IT,2026-01-20,2026-01,2.53.0,,0,0,1,0.5,0.0,13,2,3.1,0,0.0,3050.2,1,0.0,,,,,,,
2c26a251-8a46-4f2b-b751-8c768b08a1c2,restarted,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,0.0,8,1,3.2,0,0.0,3.2,1,0.0,,,,,,,
48314e0a-5f3e-4e75-9942-fdd4afe8aa10,escalated,Software Issue,2026-01-21,2026-01,2.53.0,5.0,0,1,0,0.0,22.0,20,3,2.7,0,2.59,40.4,0,7.64,,,,,,,
d3dc2acc-520b-4444-9d7c-4b1090ef79dc,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,103.0,16,1,7.3,2,11.44,8.0,0,11.68,,,,,,,
842c5e19-340a-4102-98cb-37a2c87db188,restarted,Request for Information/assistance IT,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,82.0,25,3,3.25,2,3.42,668.4,1,5.79,,,,,,,
a4323283-dba3-4c6c-8814-c30323dfb9d8,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,114.33,41,4,4.43,4,11.83,221.4,0,7.64,,,,,,,
bee81cca-d7fd-4674-8a8a-74f1bdca16c3,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,108.0,16,1,8.2,6,1.93,8.9,0,7.78,,,,,,,
8511f0fd-ec02-4e1c-b984-f95288c67122,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,173.0,16,1,10.5,3,19.22,11.4,0,9.64,,,,,,,
b893d973-3466-42f0-a911-303fabd087ac,abandoned,Unknown,2026-01-21,2026-01,2.53.0,,0,0,1,0.5,168.0,16,1,9.1,4,12.0,9.7,0,12.13,,,,,,,
4c584636-f7e7-400e-be0e-ae70f6a2db86,escalated,Mobile Device Issue,2026-01-21,2026-01,2.53.0,,0,1,0,0.0,35.29,57,7,2.8,11,5.61,3505.3,0,9.33,,,,,,,
a6f6edce-4f5d-48db-9b8d-da7414edbe5b,abandoned,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,137.0,20,2,4.3,7,5.96,174.2,0,7.43,,,,,,,
54eb0b53-45a1-4f6d-bb84-d46d6de7d6f3,abandoned,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,67.0,45,5,3.2,9,13.4,154.7,0,7.54,,,,,,,
6b76e183-ce49-4934-ad96-8554eb42fbca,resolved,Software Issue,2026-01-22,2026-01,2.53.0,,1,0,1,1.0,50.33,24,2,4.8,3,21.57,38.9,0,5.48,,,,,,,
9fda136d-c0a1-4cb9-8d0b-13bf6ec6dbe7,resolved,Request for Information/assistance IT,2026-01-22,2026-01,2.53.0,,1,0,1,1.0,32.33,24,2,3.7,3,9.7,43.7,0,7.61,,,,,,,
f2b324f6-3b8c-4034-986f-5b55fb0cc82c,abandoned,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,25.0,24,3,2.57,1,4.17,53.7,0,8.64,,,,,,,
0519312b-51f2-4e37-bcc8-9189d4eae640,abandoned,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,142.0,41,4,5.0,5,28.4,107.2,0,8.44,,,,,,,
c112ee0e-665c-4a44-8e05-522f8749b4c7,escalated,Hardware Issues,2026-01-22,2026-01,2.53.0,,0,1,0,0.0,39.8,32,4,3.28,4,6.22,172.3,0,7.39,,,,,,,
a18094a5-a1bd-447c-a020-c56d2d530b2e,escalated,Printing Issue,2026-01-22,2026-01,2.53.0,5.0,0,1,0,0.0,38.8,32,4,3.4,2,8.82,192.3,0,7.91,,,,,,,
7f555c34-2dbf-49fa-923b-512f9ce2ad95,resolved,Request for Information/assistance IT,2026-01-22,2026-01,2.53.0,,1,0,1,1.0,42.5,22,2,3.8,3,10.62,46.7,0,5.52,,,,,,,
7b256863-2001-4ce9-8c42-2e14c303aed1,escalated,Mobile Device Issue,2026-01-22,2026-01,2.53.0,,0,1,0,0.0,39.8,32,4,3.27,5,7.96,99.9,0,8.24,,,,,,,
a8cd5520-3c6d-42d8-83e6-176265c7904e,abandoned,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,150.0,16,1,12.8,3,16.67,13.7,0,10.67,,,,,,,
fa7fb855-61bf-4516-8361-877fb9152adb,restarted,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,21.0,16,1,4.8,6,3.5,5.4,1,9.86,,,,,,,
3c28b2c1-f7bc-4b18-be43-0101418f3957,abandoned,Unknown,2026-01-22,2026-01,2.53.0,,0,0,1,0.5,17.0,16,1,5.5,6,1.7,6.4,0,7.99,,,,,,,
ccbfd0ed-a118-4f23-9f21-7b9ee6adcc67,abandoned,Unknown,2026-01-23,2026-01,2.53.0,,0,0,1,0.5,68.0,16,1,5.6,5,3.24,6.3,0,9.63,,,,,,,
1a3275d9-07b5-41aa-ad37-97c9eef974af,abandoned,Unknown,2026-01-23,2026-01,2.53.0,,0,0,1,0.5,74.0,16,1,5.7,5,10.57,6.4,0,7.47,,,,,,,
2c6313e8-8150-4d25-8ca2-d9a1d167e175,abandoned,Unknown,2026-01-23,2026-01,2.53.0,,0,0,1,0.5,246.0,20,2,5.5,3,22.36,37.3,0,6.92,,,,,,,
1cc0692a-b952-45f9-ac20-1bb7c5674a5e,escalated,Software Issue,2026-01-23,2026-01,2.53.0,,0,1,0,0.0,40.6,32,4,3.15,4,3.76,151.5,0,7.58,,,,,,,
8010dcce-53e6-4543-aa29-77ac5d04966e,abandoned,Unknown,2026-01-23,2026-01,2.53.0,,0,0,1,0.5,22.0,20,2,2.45,1,3.14,18.2,0,12.84,,,,,,,
f9cc73c0-a6cd-437d-9cbc-c88c6c6b8f9a,abandoned,Unknown,2026-01-23,2026-01,2.53.0,,0,0,1,0.5,135.0,20,2,4.2,5,27.0,55.1,0,9.94,,,,,,,
d287b801-e55d-4ab7-ad74-20211fbc3f85,resolved,Request for Information/assistance IT,2026-01-21,2026-01,2.53.0,5.0,1,0,1,1.0,25.0,24,2,3.5,5,15.0,1405.9,0,6.42,,,,,,,
1b8a4dd2-f55f-41d6-adc2-ad761d6a66d1,escalated,Software Issue,2026-01-23,2026-01,2.53.0,0.0,0,1,0,0.0,43.8,32,4,3.2,5,6.64,127.7,0,7.97,1.0,1.0,1.0,3.0,2.0,1.75,"The chatbot's first response was entirely wrong — it retrieved and applied virus/malware incident procedures to what was actually an Azure AD device enrollment error (700003), giving the user irrelevant steps about malware scanning that had no bearing on their domain enrollment problem."
60b34804-5bea-48a0-bc8c-dd8d6532b42d,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,157.0,16,1,8.1,5,13.08,9.0,0,9.75,,,,,,,
9f29b34f-3ac4-4ab0-90f8-b4da7cef4e72,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,170.0,16,1,8.2,4,28.33,9.1,0,8.12,,,,,,,
ba7bf765-1d0a-4f08-b36d-dd9f802e10d1,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,0.0,11,1,3.6,0,0.0,3.6,0,0.0,,,,,,,
c1184ffb-52be-4155-8fa1-e46791e38d6f,escalated,Software Issue,2026-01-26,2026-01,2.53.0,1.0,0,1,0,0.0,40.14,57,7,2.96,5,6.53,370.9,0,8.06,,,,,,,
daba5afa-784a-4db8-8df6-9defa884d346,resolved,Request for Information/assistance IT,2026-01-26,2026-01,2.53.0,,1,0,1,1.0,29.67,24,2,4.25,3,5.24,38.2,0,5.08,,,,,,,
ad4bf8b4-850c-438c-b510-534889203cf9,restarted,LincPass Issues,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,132.0,25,3,4.05,5,7.33,237.0,1,10.49,,,,,,,
a8af5f9e-b58d-4187-b50a-2f19a3688b15,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,59.5,30,4,2.37,5,7.0,346.6,0,9.14,,,,,,,
12e29807-f0dc-42e5-99b2-b7c3606b5a56,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,78.0,41,4,3.73,5,8.07,416.0,0,8.81,,,,,,,
